City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,12/1/2018 0:00,306,168.3,330.48,253.98,348.84,3.21,290.7
Delhi,12/2/2018 0:00,297,163.35,320.76,246.51,338.58,3.12,282.15
Delhi,12/3/2018 0:00,328,180.4,354.24,272.24,373.92,3.44,311.6
Delhi,12/4/2018 0:00,356,195.8,384.48,295.48,405.84,3.74,338.2
Delhi,12/5/2018 0:00,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,12/6/2018 0:00,349,191.95,376.92,289.67,397.86,3.66,331.55
Delhi,12/7/2018 0:00,348,191.4,375.84,288.84,396.72,3.65,330.6
Delhi,12/8/2018 0:00,347,190.85,374.76,288.01,395.58,3.64,329.65
Delhi,12/9/2018 0:00,374,205.7,403.92,310.42,426.36,3.93,355.3
Delhi,12/10/2018 0:00,403,221.65,435.24,334.49,459.42,4.23,382.85
Delhi,12/11/2018 0:00,413,227.15,446.04,342.79,470.82,4.34,392.35
Delhi,12/12/2018 0:00,392,215.6,423.36,325.36,446.88,4.12,372.4
Delhi,12/13/2018 0:00,194,106.7,209.52,161.02,221.16,2.04,184.3
Delhi,12/14/2018 0:00,249,136.95,268.92,206.67,283.86,2.61,236.55
Delhi,12/15/2018 0:00,261,143.55,281.88,216.63,297.54,2.74,247.95
Delhi,12/16/2018 0:00,282,155.1,304.56,234.06,321.48,2.96,267.9
Delhi,12/17/2018 0:00,337,185.35,363.96,279.71,384.18,3.54,320.15
Delhi,12/18/2018 0:00,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,12/19/2018 0:00,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,12/20/2018 0:00,394,216.7,425.52,327.02,449.16,4.14,374.3
Delhi,12/21/2018 0:00,386,212.3,416.88,320.38,440.04,4.05,366.7
Delhi,12/22/2018 0:00,421,231.55,454.68,349.43,479.94,4.42,399.95
Delhi,12/23/2018 0:00,450,247.5,486,373.5,513,4.73,427.5
Delhi,12/24/2018 0:00,448,246.4,483.84,371.84,510.72,4.7,425.6
Delhi,12/25/2018 0:00,409,224.95,441.72,339.47,466.26,4.29,388.55
Delhi,12/26/2018 0:00,384,211.2,414.72,318.72,437.76,4.03,364.8
Delhi,12/27/2018 0:00,399,219.45,430.92,331.17,454.86,4.19,379.05
Delhi,12/28/2018 0:00,392,215.6,423.36,325.36,446.88,4.12,372.4
Delhi,12/29/2018 0:00,385,211.75,415.8,319.55,438.9,4.04,365.75
Delhi,12/30/2018 0:00,415,228.25,448.2,344.45,473.1,4.36,394.25
Delhi,12/31/2018 0:00,420,231,453.6,348.6,478.8,4.41,399
Delhi,1/1/2019 0:00,393,216.15,424.44,326.19,448.02,4.13,373.35
Delhi,1/2/2019 0:00,430,236.5,464.4,356.9,490.2,4.52,408.5
Delhi,1/3/2019 0:00,444,244.2,479.52,368.52,506.16,4.66,421.8
Delhi,1/4/2019 0:00,386,212.3,416.88,320.38,440.04,4.05,366.7
Delhi,1/5/2019 0:00,407,223.85,439.56,337.81,463.98,4.27,386.65
Delhi,1/6/2019 0:00,336,184.8,362.88,278.88,383.04,3.53,319.2
Delhi,1/7/2019 0:00,333,183.15,359.64,276.39,379.62,3.5,316.35
Delhi,1/8/2019 0:00,320,176,345.6,265.6,364.8,3.36,304
Delhi,1/9/2019 0:00,288,158.4,311.04,239.04,328.32,3.02,273.6
Delhi,1/10/2019 0:00,292,160.6,315.36,242.36,332.88,3.07,277.4
Delhi,1/11/2019 0:00,371,204.05,400.68,307.93,422.94,3.9,352.45
Delhi,1/12/2019 0:00,423,232.65,456.84,351.09,482.22,4.44,401.85
Delhi,1/13/2019 0:00,414,227.7,447.12,343.62,471.96,4.35,393.3
Delhi,1/14/2019 0:00,247,135.85,266.76,205.01,281.58,2.59,234.65
Delhi,1/15/2019 0:00,237,130.35,255.96,196.71,270.18,2.49,225.15
Delhi,1/16/2019 0:00,371,204.05,400.68,307.93,422.94,3.9,352.45
Delhi,1/17/2019 0:00,440,242,475.2,365.2,501.6,4.62,418
Delhi,1/18/2019 0:00,397,218.35,428.76,329.51,452.58,4.17,377.15
Delhi,1/19/2019 0:00,378,207.9,408.24,313.74,430.92,3.97,359.1
Delhi,1/20/2019 0:00,404,222.2,436.32,335.32,460.56,4.24,383.8
Delhi,1/21/2019 0:00,346,190.3,373.68,287.18,394.44,3.63,328.7
Delhi,1/22/2019 0:00,104,57.2,112.32,86.32,118.56,1.09,98.8
Delhi,1/23/2019 0:00,212,116.6,228.96,175.96,241.68,2.23,201.4
Delhi,1/24/2019 0:00,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,1/25/2019 0:00,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,1/26/2019 0:00,233,128.15,251.64,193.39,265.62,2.45,221.35
Delhi,1/27/2019 0:00,262,144.1,282.96,217.46,298.68,2.75,248.9
Delhi,1/28/2019 0:00,267,146.85,288.36,221.61,304.38,2.8,253.65
Delhi,1/29/2019 0:00,276,151.8,298.08,229.08,314.64,2.9,262.2
Delhi,1/30/2019 0:00,327,179.85,353.16,271.41,372.78,3.43,310.65
Delhi,1/31/2019 0:00,359,197.45,387.72,297.97,409.26,3.77,341.05
Delhi,2/1/2019 0:00,306,168.3,330.48,253.98,348.84,3.21,290.7
Delhi,2/2/2019 0:00,332,182.6,358.56,275.56,378.48,3.49,315.4
Delhi,2/3/2019 0:00,289,158.95,312.12,239.87,329.46,3.03,274.55
Delhi,2/4/2019 0:00,288,158.4,311.04,239.04,328.32,3.02,273.6
Delhi,2/5/2019 0:00,382,210.1,412.56,317.06,435.48,4.01,362.9
Delhi,2/6/2019 0:00,352,193.6,380.16,292.16,401.28,3.7,334.4
Delhi,2/7/2019 0:00,176,96.8,190.08,146.08,200.64,1.85,167.2
Delhi,2/8/2019 0:00,144,79.2,155.52,119.52,164.16,1.51,136.8
Delhi,2/9/2019 0:00,158,86.9,170.64,131.14,180.12,1.66,150.1
Delhi,2/10/2019 0:00,276,151.8,298.08,229.08,314.64,2.9,262.2
Delhi,2/11/2019 0:00,309,169.95,333.72,256.47,352.26,3.24,293.55
Delhi,2/12/2019 0:00,342,188.1,369.36,283.86,389.88,3.59,324.9
Delhi,2/13/2019 0:00,367,201.85,396.36,304.61,418.38,3.85,348.65
Delhi,2/14/2019 0:00,340,187,367.2,282.2,387.6,3.57,323
Delhi,2/15/2019 0:00,245,134.75,264.6,203.35,279.3,2.57,232.75
Delhi,2/16/2019 0:00,276,151.8,298.08,229.08,314.64,2.9,262.2
Delhi,2/17/2019 0:00,222,122.1,239.76,184.26,253.08,2.33,210.9
Delhi,2/18/2019 0:00,255,140.25,275.4,211.65,290.7,2.68,242.25
Delhi,2/19/2019 0:00,221,121.55,238.68,183.43,251.94,2.32,209.95
Delhi,2/20/2019 0:00,271,149.05,292.68,224.93,308.94,2.85,257.45
Delhi,2/21/2019 0:00,144,79.2,155.52,119.52,164.16,1.51,136.8
Delhi,2/22/2019 0:00,186,102.3,200.88,154.38,212.04,1.95,176.7
Delhi,2/23/2019 0:00,113,62.15,122.04,93.79,128.82,1.19,107.35
Delhi,2/24/2019 0:00,190,104.5,205.2,157.7,216.6,2,180.5
Delhi,2/25/2019 0:00,217,119.35,234.36,180.11,247.38,2.28,206.15
Delhi,2/26/2019 0:00,116,63.8,125.28,96.28,132.24,1.22,110.2
Delhi,2/27/2019 0:00,100,55,108,83,114,1.05,95
Delhi,2/28/2019 0:00,170,93.5,183.6,141.1,193.8,1.79,161.5
Delhi,3/1/2019 0:00,225,123.75,243,186.75,256.5,2.36,213.75
Delhi,3/2/2019 0:00,217,119.35,234.36,180.11,247.38,2.28,206.15
Delhi,3/3/2019 0:00,117,64.35,126.36,97.11,133.38,1.23,111.15
Delhi,3/4/2019 0:00,234,128.7,252.72,194.22,266.76,2.46,222.3
Delhi,3/5/2019 0:00,140,77,151.2,116.2,159.6,1.47,133
Delhi,3/6/2019 0:00,186,102.3,200.88,154.38,212.04,1.95,176.7
Delhi,3/7/2019 0:00,217,119.35,234.36,180.11,247.38,2.28,206.15
Delhi,3/8/2019 0:00,197,108.35,212.76,163.51,224.58,2.07,187.15
Delhi,3/9/2019 0:00,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,3/10/2019 0:00,160,88,172.8,132.8,182.4,1.68,152
Delhi,3/11/2019 0:00,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,3/12/2019 0:00,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,3/13/2019 0:00,178,97.9,192.24,147.74,202.92,1.87,169.1
Delhi,3/14/2019 0:00,266,146.3,287.28,220.78,303.24,2.79,252.7
Delhi,3/15/2019 0:00,154,84.7,166.32,127.82,175.56,1.62,146.3
Delhi,3/16/2019 0:00,139,76.45,150.12,115.37,158.46,1.46,132.05
Delhi,3/17/2019 0:00,192,105.6,207.36,159.36,218.88,2.02,182.4
Delhi,3/18/2019 0:00,196,107.8,211.68,162.68,223.44,2.06,186.2
Delhi,3/19/2019 0:00,216,118.8,233.28,179.28,246.24,2.27,205.2
Delhi,3/20/2019 0:00,208,114.4,224.64,172.64,237.12,2.18,197.6
Delhi,3/21/2019 0:00,242,133.1,261.36,200.86,275.88,2.54,229.9
Delhi,3/22/2019 0:00,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,3/23/2019 0:00,132,72.6,142.56,109.56,150.48,1.39,125.4
Delhi,3/24/2019 0:00,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,3/25/2019 0:00,139,76.45,150.12,115.37,158.46,1.46,132.05
Delhi,3/26/2019 0:00,159,87.45,171.72,131.97,181.26,1.67,151.05
Delhi,3/27/2019 0:00,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,3/28/2019 0:00,234,128.7,252.72,194.22,266.76,2.46,222.3
Delhi,3/29/2019 0:00,232,127.6,250.56,192.56,264.48,2.44,220.4
Delhi,3/30/2019 0:00,233,128.15,251.64,193.39,265.62,2.45,221.35
Delhi,3/31/2019 0:00,182,100.1,196.56,151.06,207.48,1.91,172.9
Delhi,4/1/2019 0:00,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,4/2/2019 0:00,198,108.9,213.84,164.34,225.72,2.08,188.1
Delhi,4/3/2019 0:00,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,4/4/2019 0:00,254,139.7,274.32,210.82,289.56,2.67,241.3
Delhi,4/5/2019 0:00,264,145.2,285.12,219.12,300.96,2.77,250.8
Delhi,4/6/2019 0:00,266,146.3,287.28,220.78,303.24,2.79,252.7
Delhi,4/7/2019 0:00,302,166.1,326.16,250.66,344.28,3.17,286.9
Delhi,4/8/2019 0:00,264,145.2,285.12,219.12,300.96,2.77,250.8
Delhi,4/9/2019 0:00,204,112.2,220.32,169.32,232.56,2.14,193.8
Delhi,4/10/2019 0:00,238,130.9,257.04,197.54,271.32,2.5,226.1
Delhi,4/11/2019 0:00,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,4/12/2019 0:00,212,116.6,228.96,175.96,241.68,2.23,201.4
Delhi,4/13/2019 0:00,170,93.5,183.6,141.1,193.8,1.79,161.5
Delhi,4/14/2019 0:00,137,75.35,147.96,113.71,156.18,1.44,130.15
Delhi,4/15/2019 0:00,168,92.4,181.44,139.44,191.52,1.76,159.6
Delhi,4/16/2019 0:00,180,99,194.4,149.4,205.2,1.89,171
Delhi,4/17/2019 0:00,84,46.2,90.72,69.72,95.76,0.88,79.8
Delhi,4/18/2019 0:00,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,4/19/2019 0:00,157,86.35,169.56,130.31,178.98,1.65,149.15
Delhi,4/20/2019 0:00,198,108.9,213.84,164.34,225.72,2.08,188.1
Delhi,4/21/2019 0:00,203,111.65,219.24,168.49,231.42,2.13,192.85
Delhi,4/22/2019 0:00,236,129.8,254.88,195.88,269.04,2.48,224.2
Delhi,4/23/2019 0:00,247,135.85,266.76,205.01,281.58,2.59,234.65
Delhi,4/24/2019 0:00,221,121.55,238.68,183.43,251.94,2.32,209.95
Delhi,4/25/2019 0:00,251,138.05,271.08,208.33,286.14,2.64,238.45
Delhi,4/26/2019 0:00,215,118.25,232.2,178.45,245.1,2.26,204.25
Delhi,4/27/2019 0:00,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,4/28/2019 0:00,264,145.2,285.12,219.12,300.96,2.77,250.8
Delhi,4/29/2019 0:00,248,136.4,267.84,205.84,282.72,2.6,235.6
Delhi,4/30/2019 0:00,250,137.5,270,207.5,285,2.63,237.5
Delhi,5/1/2019 0:00,295,162.25,318.6,244.85,336.3,3.1,280.25
Delhi,5/2/2019 0:00,257,141.35,277.56,213.31,292.98,2.7,244.15
Delhi,5/3/2019 0:00,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,5/4/2019 0:00,182,100.1,196.56,151.06,207.48,1.91,172.9
Delhi,5/5/2019 0:00,227,124.85,245.16,188.41,258.78,2.38,215.65
Delhi,5/6/2019 0:00,249,136.95,268.92,206.67,283.86,2.61,236.55
Delhi,5/7/2019 0:00,294,161.7,317.52,244.02,335.16,3.09,279.3
Delhi,5/8/2019 0:00,357,196.35,385.56,296.31,406.98,3.75,339.15
Delhi,5/9/2019 0:00,347,190.85,374.76,288.01,395.58,3.64,329.65
Delhi,5/10/2019 0:00,277,152.35,299.16,229.91,315.78,2.91,263.15
Delhi,5/11/2019 0:00,251,138.05,271.08,208.33,286.14,2.64,238.45
Delhi,5/12/2019 0:00,334,183.7,360.72,277.22,380.76,3.51,317.3
Delhi,5/13/2019 0:00,322,177.1,347.76,267.26,367.08,3.38,305.9
Delhi,5/14/2019 0:00,153,84.15,165.24,126.99,174.42,1.61,145.35
Delhi,5/15/2019 0:00,186,102.3,200.88,154.38,212.04,1.95,176.7
Delhi,5/16/2019 0:00,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,5/17/2019 0:00,265,145.75,286.2,219.95,302.1,2.78,251.75
Delhi,5/18/2019 0:00,105,57.75,113.4,87.15,119.7,1.1,99.75
Delhi,5/19/2019 0:00,185,101.75,199.8,153.55,210.9,1.94,175.75
Delhi,5/20/2019 0:00,206,113.3,222.48,170.98,234.84,2.16,195.7
Delhi,5/21/2019 0:00,190,104.5,205.2,157.7,216.6,2,180.5
Delhi,5/22/2019 0:00,158,86.9,170.64,131.14,180.12,1.66,150.1
Delhi,5/23/2019 0:00,223,122.65,240.84,185.09,254.22,2.34,211.85
Delhi,5/24/2019 0:00,123,67.65,132.84,102.09,140.22,1.29,116.85
Delhi,5/25/2019 0:00,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,5/26/2019 0:00,142,78.1,153.36,117.86,161.88,1.49,134.9
Delhi,5/27/2019 0:00,160,88,172.8,132.8,182.4,1.68,152
Delhi,5/28/2019 0:00,177,97.35,191.16,146.91,201.78,1.86,168.15
Delhi,5/29/2019 0:00,185,101.75,199.8,153.55,210.9,1.94,175.75
Delhi,5/30/2019 0:00,218,119.9,235.44,180.94,248.52,2.29,207.1
Delhi,5/31/2019 0:00,280,154,302.4,232.4,319.2,2.94,266
Delhi,6/1/2019 0:00,264,145.2,285.12,219.12,300.96,2.77,250.8
Delhi,6/2/2019 0:00,201,110.55,217.08,166.83,229.14,2.11,190.95
Delhi,6/3/2019 0:00,261,143.55,281.88,216.63,297.54,2.74,247.95
Delhi,6/4/2019 0:00,169,92.95,182.52,140.27,192.66,1.77,160.55
Delhi,6/5/2019 0:00,192,105.6,207.36,159.36,218.88,2.02,182.4
Delhi,6/6/2019 0:00,206,113.3,222.48,170.98,234.84,2.16,195.7
Delhi,6/7/2019 0:00,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,6/8/2019 0:00,181,99.55,195.48,150.23,206.34,1.9,171.95
Delhi,6/9/2019 0:00,239,131.45,258.12,198.37,272.46,2.51,227.05
Delhi,6/10/2019 0:00,207,113.85,223.56,171.81,235.98,2.17,196.65
Delhi,6/11/2019 0:00,307,168.85,331.56,254.81,349.98,3.22,291.65
Delhi,6/12/2019 0:00,233,128.15,251.64,193.39,265.62,2.45,221.35
Delhi,6/13/2019 0:00,175,96.25,189,145.25,199.5,1.84,166.25
Delhi,6/14/2019 0:00,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,6/15/2019 0:00,224,123.2,241.92,185.92,255.36,2.35,212.8
Delhi,6/16/2019 0:00,178,97.9,192.24,147.74,202.92,1.87,169.1
Delhi,6/17/2019 0:00,123,67.65,132.84,102.09,140.22,1.29,116.85
Delhi,6/18/2019 0:00,97,53.35,104.76,80.51,110.58,1.02,92.15
Delhi,6/19/2019 0:00,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,6/20/2019 0:00,141,77.55,152.28,117.03,160.74,1.48,133.95
Delhi,6/21/2019 0:00,177,97.35,191.16,146.91,201.78,1.86,168.15
Delhi,6/22/2019 0:00,189,103.95,204.12,156.87,215.46,1.98,179.55
Delhi,6/23/2019 0:00,148,81.4,159.84,122.84,168.72,1.55,140.6
Delhi,6/24/2019 0:00,109,59.95,117.72,90.47,124.26,1.14,103.55
Delhi,6/25/2019 0:00,133,73.15,143.64,110.39,151.62,1.4,126.35
Delhi,6/26/2019 0:00,162,89.1,174.96,134.46,184.68,1.7,153.9
Delhi,6/27/2019 0:00,184,101.2,198.72,152.72,209.76,1.93,174.8
Delhi,6/28/2019 0:00,191,105.05,206.28,158.53,217.74,2.01,181.45
Delhi,6/29/2019 0:00,231,127.05,249.48,191.73,263.34,2.43,219.45
Delhi,6/30/2019 0:00,237,130.35,255.96,196.71,270.18,2.49,225.15
Delhi,7/1/2019 0:00,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,7/2/2019 0:00,218,119.9,235.44,180.94,248.52,2.29,207.1
Delhi,7/3/2019 0:00,136,74.8,146.88,112.88,155.04,1.43,129.2
Delhi,7/4/2019 0:00,103,56.65,111.24,85.49,117.42,1.08,97.85
Delhi,7/5/2019 0:00,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,7/6/2019 0:00,88,48.4,95.04,73.04,100.32,0.92,83.6
Delhi,7/7/2019 0:00,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,7/8/2019 0:00,127,69.85,137.16,105.41,144.78,1.33,120.65
Delhi,7/9/2019 0:00,126,69.3,136.08,104.58,143.64,1.32,119.7
Delhi,7/10/2019 0:00,148,81.4,159.84,122.84,168.72,1.55,140.6
Delhi,7/11/2019 0:00,317,174.35,342.36,263.11,361.38,3.33,301.15
Delhi,7/12/2019 0:00,272,149.6,293.76,225.76,310.08,2.86,258.4
Delhi,7/13/2019 0:00,275,151.25,297,228.25,313.5,2.89,261.25
Delhi,7/14/2019 0:00,235,129.25,253.8,195.05,267.9,2.47,223.25
Delhi,7/15/2019 0:00,168,92.4,181.44,139.44,191.52,1.76,159.6
Delhi,7/16/2019 0:00,93,51.15,100.44,77.19,106.02,0.98,88.35
Delhi,7/17/2019 0:00,73,40.15,78.84,60.59,83.22,0.77,69.35
Delhi,7/18/2019 0:00,85,46.75,91.8,70.55,96.9,0.89,80.75
Delhi,7/19/2019 0:00,145,79.75,156.6,120.35,165.3,1.52,137.75
Delhi,7/20/2019 0:00,124,68.2,133.92,102.92,141.36,1.3,117.8
Delhi,7/21/2019 0:00,108,59.4,116.64,89.64,123.12,1.13,102.6
Delhi,7/22/2019 0:00,112,61.6,120.96,92.96,127.68,1.18,106.4
Delhi,7/23/2019 0:00,148,81.4,159.84,122.84,168.72,1.55,140.6
Delhi,7/24/2019 0:00,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,7/25/2019 0:00,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,7/26/2019 0:00,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,7/27/2019 0:00,61,33.55,65.88,50.63,69.54,0.64,57.95
Delhi,7/28/2019 0:00,64,35.2,69.12,53.12,72.96,0.67,60.8
Delhi,7/29/2019 0:00,65,35.75,70.2,53.95,74.1,0.68,61.75
Delhi,7/30/2019 0:00,80,44,86.4,66.4,91.2,0.84,76
Delhi,7/31/2019 0:00,80,44,86.4,66.4,91.2,0.84,76
Delhi,8/1/2019 0:00,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,8/2/2019 0:00,84,46.2,90.72,69.72,95.76,0.88,79.8
Delhi,8/3/2019 0:00,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,8/4/2019 0:00,87,47.85,93.96,72.21,99.18,0.91,82.65
Delhi,8/5/2019 0:00,105,57.75,113.4,87.15,119.7,1.1,99.75
Delhi,8/6/2019 0:00,76,41.8,82.08,63.08,86.64,0.8,72.2
Delhi,8/7/2019 0:00,75,41.25,81,62.25,85.5,0.79,71.25
Delhi,8/8/2019 0:00,79,43.45,85.32,65.57,90.06,0.83,75.05
Delhi,8/9/2019 0:00,75,41.25,81,62.25,85.5,0.79,71.25
Delhi,8/10/2019 0:00,59,32.45,63.72,48.97,67.26,0.62,56.05
Delhi,8/11/2019 0:00,68,37.4,73.44,56.44,77.52,0.71,64.6
Delhi,8/12/2019 0:00,57,31.35,61.56,47.31,64.98,0.6,54.15
Delhi,8/13/2019 0:00,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,8/14/2019 0:00,63,34.65,68.04,52.29,71.82,0.66,59.85
Delhi,8/15/2019 0:00,75,41.25,81,62.25,85.5,0.79,71.25
Delhi,8/16/2019 0:00,53,29.15,57.24,43.99,60.42,0.56,50.35
Delhi,8/17/2019 0:00,49,26.95,52.92,40.67,55.86,0.51,46.55
Delhi,8/18/2019 0:00,49,26.95,52.92,40.67,55.86,0.51,46.55
Delhi,8/19/2019 0:00,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,8/20/2019 0:00,97,53.35,104.76,80.51,110.58,1.02,92.15
Delhi,8/21/2019 0:00,109,59.95,117.72,90.47,124.26,1.14,103.55
Delhi,8/22/2019 0:00,123,67.65,132.84,102.09,140.22,1.29,116.85
Delhi,8/23/2019 0:00,129,70.95,139.32,107.07,147.06,1.35,122.55
Delhi,8/24/2019 0:00,147,80.85,158.76,122.01,167.58,1.54,139.65
Delhi,8/25/2019 0:00,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,8/26/2019 0:00,66,36.3,71.28,54.78,75.24,0.69,62.7
Delhi,8/27/2019 0:00,117,64.35,126.36,97.11,133.38,1.23,111.15
Delhi,8/28/2019 0:00,105,57.75,113.4,87.15,119.7,1.1,99.75
Delhi,8/29/2019 0:00,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,8/30/2019 0:00,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,8/31/2019 0:00,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,9/1/2019 0:00,108,59.4,116.64,89.64,123.12,1.13,102.6
Delhi,9/2/2019 0:00,96,52.8,103.68,79.68,109.44,1.01,91.2
Delhi,9/3/2019 0:00,141,77.55,152.28,117.03,160.74,1.48,133.95
Delhi,9/4/2019 0:00,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,9/5/2019 0:00,95,52.25,102.6,78.85,108.3,1,90.25
Delhi,9/6/2019 0:00,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,9/7/2019 0:00,82,45.1,88.56,68.06,93.48,0.86,77.9
Delhi,9/8/2019 0:00,77,42.35,83.16,63.91,87.78,0.81,73.15
Delhi,9/9/2019 0:00,108,59.4,116.64,89.64,123.12,1.13,102.6
Delhi,9/10/2019 0:00,137,75.35,147.96,113.71,156.18,1.44,130.15
Delhi,9/11/2019 0:00,168,92.4,181.44,139.44,191.52,1.76,159.6
Delhi,9/12/2019 0:00,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,9/13/2019 0:00,86,47.3,92.88,71.38,98.04,0.9,81.7
Delhi,9/14/2019 0:00,72,39.6,77.76,59.76,82.08,0.76,68.4
Delhi,9/15/2019 0:00,72,39.6,77.76,59.76,82.08,0.76,68.4
Delhi,9/16/2019 0:00,105,57.75,113.4,87.15,119.7,1.1,99.75
Delhi,9/17/2019 0:00,135,74.25,145.8,112.05,153.9,1.42,128.25
Delhi,9/18/2019 0:00,110,60.5,118.8,91.3,125.4,1.16,104.5
Delhi,9/19/2019 0:00,66,36.3,71.28,54.78,75.24,0.69,62.7
Delhi,9/20/2019 0:00,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,9/21/2019 0:00,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,9/22/2019 0:00,67,36.85,72.36,55.61,76.38,0.7,63.65
Delhi,9/23/2019 0:00,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,9/24/2019 0:00,94,51.7,101.52,78.02,107.16,0.99,89.3
Delhi,9/25/2019 0:00,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,9/26/2019 0:00,74,40.7,79.92,61.42,84.36,0.78,70.3
Delhi,9/27/2019 0:00,63,34.65,68.04,52.29,71.82,0.66,59.85
Delhi,9/28/2019 0:00,67,36.85,72.36,55.61,76.38,0.7,63.65
Delhi,9/29/2019 0:00,60,33,64.8,49.8,68.4,0.63,57
Delhi,9/30/2019 0:00,68,37.4,73.44,56.44,77.52,0.71,64.6
Delhi,10/1/2019 0:00,93,51.15,100.44,77.19,106.02,0.98,88.35
Delhi,10/2/2019 0:00,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,10/3/2019 0:00,136,74.8,146.88,112.88,155.04,1.43,129.2
Delhi,10/4/2019 0:00,100,55,108,83,114,1.05,95
Delhi,10/5/2019 0:00,98,53.9,105.84,81.34,111.72,1.03,93.1
Delhi,10/6/2019 0:00,127,69.85,137.16,105.41,144.78,1.33,120.65
Delhi,10/7/2019 0:00,130,71.5,140.4,107.9,148.2,1.37,123.5
Delhi,10/8/2019 0:00,112,61.6,120.96,92.96,127.68,1.18,106.4
Delhi,10/9/2019 0:00,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,10/10/2019 0:00,211,116.05,227.88,175.13,240.54,2.22,200.45
Delhi,10/11/2019 0:00,216,118.8,233.28,179.28,246.24,2.27,205.2
Delhi,10/12/2019 0:00,222,122.1,239.76,184.26,253.08,2.33,210.9
Delhi,10/13/2019 0:00,270,148.5,291.6,224.1,307.8,2.84,256.5
Delhi,10/14/2019 0:00,252,138.6,272.16,209.16,287.28,2.65,239.4
Delhi,10/15/2019 0:00,270,148.5,291.6,224.1,307.8,2.84,256.5
Delhi,10/16/2019 0:00,304,167.2,328.32,252.32,346.56,3.19,288.8
Delhi,10/17/2019 0:00,284,156.2,306.72,235.72,323.76,2.98,269.8
Delhi,10/18/2019 0:00,248,136.4,267.84,205.84,282.72,2.6,235.6
Delhi,10/19/2019 0:00,161,88.55,173.88,133.63,183.54,1.69,152.95
Delhi,10/20/2019 0:00,238,130.9,257.04,197.54,271.32,2.5,226.1
Delhi,10/21/2019 0:00,249,136.95,268.92,206.67,283.86,2.61,236.55
Delhi,10/22/2019 0:00,207,113.85,223.56,171.81,235.98,2.17,196.65
Delhi,10/23/2019 0:00,242,133.1,261.36,200.86,275.88,2.54,229.9
Delhi,10/24/2019 0:00,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,10/25/2019 0:00,284,156.2,306.72,235.72,323.76,2.98,269.8
Delhi,10/26/2019 0:00,287,157.85,309.96,238.21,327.18,3.01,272.65
Delhi,10/27/2019 0:00,337,185.35,363.96,279.71,384.18,3.54,320.15
Delhi,10/28/2019 0:00,368,202.4,397.44,305.44,419.52,3.86,349.6
Delhi,10/29/2019 0:00,400,220,432,332,456,4.2,380
Delhi,10/30/2019 0:00,419,230.45,452.52,347.77,477.66,4.4,398.05
Delhi,10/31/2019 0:00,410,225.5,442.8,340.3,467.4,4.31,389.5
